image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\lfw\lfw\Lee_Hoi-chang\Lee_Hoi-chang_0001.jpg,data\processed\lfw\lfw\Lee_Hoi-chang\Lee_Hoi-chang_0002.jpg,Lee_Hoi-chang,Lee_Hoi-chang,lfw,lfw,,,,,1,0.58482146,13.798567,0.41517854
data\processed\lfw\lfw\Eddy_Merckx\Eddy_Merckx_0001.jpg,data\processed\lfw\lfw\Eddy_Merckx\Eddy_Merckx_0002.jpg,Eddy_Merckx,Eddy_Merckx,lfw,lfw,,,,,1,0.5570209,15.397434,0.4429791
data\processed\lfw\lfw\Tom_Crean\Tom_Crean_0001.jpg,data\processed\lfw\lfw\Tom_Crean\Tom_Crean_0002.jpg,Tom_Crean,Tom_Crean,lfw,lfw,,,,,1,0.41973013,14.991145,0.5802699
data\processed\lfw\lfw\Kim_Ryong-sung\Kim_Ryong-sung_0001.jpg,data\processed\lfw\lfw\Kim_Ryong-sung\Kim_Ryong-sung_0006.jpg,Kim_Ryong-sung,Kim_Ryong-sung,lfw,lfw,,,,,1,0.66871196,14.413994,0.33128804
data\processed\lfw\lfw\Chanda_Rubin\Chanda_Rubin_0001.jpg,data\processed\lfw\lfw\Goh_Kun\Goh_Kun_0002.jpg,Chanda_Rubin,Goh_Kun,lfw,lfw,,,,,0,0.23580861,19.851452,0.7641914
data\processed\lfw\lfw\Rod_Bryden\Rod_Bryden_0001.jpg,data\processed\lfw\lfw\Tina_Pisnik\Tina_Pisnik_0001.jpg,Rod_Bryden,Tina_Pisnik,lfw,lfw,,,,,0,0.21305488,22.535597,0.7869451
data\processed\lfw\lfw\Kate_Hudson\Kate_Hudson_0001.jpg,data\processed\lfw\lfw\Kate_Hudson\Kate_Hudson_0002.jpg,Kate_Hudson,Kate_Hudson,lfw,lfw,,,,,1,0.5475029,19.750078,0.45249712
data\processed\lfw\lfw\Roman_Polanski\Roman_Polanski_0003.jpg,data\processed\lfw\lfw\Roman_Polanski\Roman_Polanski_0006.jpg,Roman_Polanski,Roman_Polanski,lfw,lfw,,,,,1,0.10661598,17.327744,0.89338404
data\processed\lfw\lfw\Walter_Mondale\Walter_Mondale_0001.jpg,data\processed\lfw\lfw\Walter_Mondale\Walter_Mondale_0004.jpg,Walter_Mondale,Walter_Mondale,lfw,lfw,,,,,1,0.40588263,20.822247,0.5941174
data\processed\lfw\lfw\Annette_Bening\Annette_Bening_0001.jpg,data\processed\lfw\lfw\Gary_Bettman\Gary_Bettman_0001.jpg,Annette_Bening,Gary_Bettman,lfw,lfw,,,,,0,0.4011566,19.339172,0.5988434
data\processed\lfw\lfw\Jerry_Springer\Jerry_Springer_0001.jpg,data\processed\lfw\lfw\Jerry_Springer\Jerry_Springer_0002.jpg,Jerry_Springer,Jerry_Springer,lfw,lfw,,,,,1,0.37881476,18.53774,0.62118524
data\processed\lfw\lfw\Maria_Shriver\Maria_Shriver_0001.jpg,data\processed\lfw\lfw\Maria_Shriver\Maria_Shriver_0008.jpg,Maria_Shriver,Maria_Shriver,lfw,lfw,,,,,1,0.68354726,15.541899,0.31645274
data\processed\lfw\lfw\Arnoldo_Aleman\Arnoldo_Aleman_0001.jpg,data\processed\lfw\lfw\Arnoldo_Aleman\Arnoldo_Aleman_0004.jpg,Arnoldo_Aleman,Arnoldo_Aleman,lfw,lfw,,,,,1,0.5240388,15.855807,0.4759612
data\processed\lfw\lfw\Paul_Burrell\Paul_Burrell_0007.jpg,data\processed\lfw\lfw\Paul_Burrell\Paul_Burrell_0009.jpg,Paul_Burrell,Paul_Burrell,lfw,lfw,,,,,1,0.7480979,11.834412,0.2519021
data\processed\lfw\lfw\Cynthia_Nixon\Cynthia_Nixon_0001.jpg,data\processed\lfw\lfw\Jesse_James_Leija\Jesse_James_Leija_0001.jpg,Cynthia_Nixon,Jesse_James_Leija,lfw,lfw,,,,,0,0.26963478,18.47921,0.7303652
data\processed\lfw\lfw\Queen_Beatrix\Queen_Beatrix_0003.jpg,data\processed\lfw\lfw\Queen_Beatrix\Queen_Beatrix_0004.jpg,Queen_Beatrix,Queen_Beatrix,lfw,lfw,,,,,1,0.43131253,18.252087,0.56868744
data\processed\lfw\lfw\Paul_Wals\Paul_Wals_0001.jpg,data\processed\lfw\lfw\Harvey_Fierstein\Harvey_Fierstein_0001.jpg,Paul_Wals,Harvey_Fierstein,lfw,lfw,,,,,0,0.30478424,20.130552,0.69521576
data\processed\lfw\lfw\Diana_Krall\Diana_Krall_0005.jpg,data\processed\lfw\lfw\Sophie\Sophie_0001.jpg,Diana_Krall,Sophie,lfw,lfw,,,,,0,0.2190578,24.07992,0.7809422
data\processed\lfw\lfw\Donald_Evans\Donald_Evans_0001.jpg,data\processed\lfw\lfw\Donald_Evans\Donald_Evans_0002.jpg,Donald_Evans,Donald_Evans,lfw,lfw,,,,,1,0.40882316,17.383717,0.59117687
data\processed\lfw\lfw\Eriko_Tamura\Eriko_Tamura_0001.jpg,data\processed\lfw\lfw\Stephanie_Moore\Stephanie_Moore_0001.jpg,Eriko_Tamura,Stephanie_Moore,lfw,lfw,,,,,0,0.44938046,19.725927,0.55061954
data\processed\lfw\lfw\Angela_Merkel\Angela_Merkel_0001.jpg,data\processed\lfw\lfw\Angela_Merkel\Angela_Merkel_0003.jpg,Angela_Merkel,Angela_Merkel,lfw,lfw,,,,,1,0.4394303,17.298393,0.5605697
data\processed\lfw\lfw\Cate_Blanchett\Cate_Blanchett_0002.jpg,data\processed\lfw\lfw\Antonio_Elias_Saca\Antonio_Elias_Saca_0001.jpg,Cate_Blanchett,Antonio_Elias_Saca,lfw,lfw,,,,,0,0.25053784,19.946676,0.7494621
data\processed\lfw\lfw\Kevin_Spacey\Kevin_Spacey_0001.jpg,data\processed\lfw\lfw\Kevin_Spacey\Kevin_Spacey_0004.jpg,Kevin_Spacey,Kevin_Spacey,lfw,lfw,,,,,1,0.4264084,17.886335,0.5735916
data\processed\lfw\lfw\Alimzhan_Tokhtakhounov\Alimzhan_Tokhtakhounov_0001.jpg,data\processed\lfw\lfw\Edith_Masai\Edith_Masai_0001.jpg,Alimzhan_Tokhtakhounov,Edith_Masai,lfw,lfw,,,,,0,0.124544464,23.78806,0.87545556
data\processed\lfw\lfw\Tommy_Franks\Tommy_Franks_0010.jpg,data\processed\lfw\lfw\Tommy_Franks\Tommy_Franks_0016.jpg,Tommy_Franks,Tommy_Franks,lfw,lfw,,,,,1,0.5472505,14.815072,0.4527495
data\processed\lfw\lfw\Carlos_Moya\Carlos_Moya_0009.jpg,data\processed\lfw\lfw\Carlos_Moya\Carlos_Moya_0010.jpg,Carlos_Moya,Carlos_Moya,lfw,lfw,,,,,1,0.616389,14.407185,0.38361102
data\processed\lfw\lfw\Osama_bin_Laden\Osama_bin_Laden_0002.jpg,data\processed\lfw\lfw\Norio_Ohga\Norio_Ohga_0001.jpg,Osama_bin_Laden,Norio_Ohga,lfw,lfw,,,,,0,0.09725722,21.349165,0.9027428
data\processed\lfw\lfw\Bob_Hope\Bob_Hope_0001.jpg,data\processed\lfw\lfw\Bob_Hope\Bob_Hope_0002.jpg,Bob_Hope,Bob_Hope,lfw,lfw,,,,,1,0.34285092,20.041012,0.6571491
data\processed\lfw\lfw\Sean_OKeefe\Sean_OKeefe_0003.jpg,data\processed\lfw\lfw\Sean_OKeefe\Sean_OKeefe_0005.jpg,Sean_OKeefe,Sean_OKeefe,lfw,lfw,,,,,1,-0.04166629,14.6266,1.0416663
data\processed\lfw\lfw\Sylvester_Stallone\Sylvester_Stallone_0003.jpg,data\processed\lfw\lfw\Sylvester_Stallone\Sylvester_Stallone_0009.jpg,Sylvester_Stallone,Sylvester_Stallone,lfw,lfw,,,,,1,0.62351006,17.861937,0.37648994
data\processed\lfw\lfw\John_Travolta\John_Travolta_0005.jpg,data\processed\lfw\lfw\John_Travolta\John_Travolta_0007.jpg,John_Travolta,John_Travolta,lfw,lfw,,,,,1,0.14350106,16.643248,0.85649896
data\processed\lfw\lfw\George_Robertson\George_Robertson_0004.jpg,data\processed\lfw\lfw\George_Robertson\George_Robertson_0006.jpg,George_Robertson,George_Robertson,lfw,lfw,,,,,1,0.22100171,21.782118,0.77899826
data\processed\lfw\lfw\Calista_Flockhart\Calista_Flockhart_0005.jpg,data\processed\lfw\lfw\Calista_Flockhart\Calista_Flockhart_0006.jpg,Calista_Flockhart,Calista_Flockhart,lfw,lfw,,,,,1,0.69116014,12.879793,0.30883986
data\processed\lfw\lfw\Georgia_Giddings\Georgia_Giddings_0001.jpg,data\processed\lfw\lfw\Laurent_Jalabert\Laurent_Jalabert_0001.jpg,Georgia_Giddings,Laurent_Jalabert,lfw,lfw,,,,,0,0.15881927,20.189177,0.84118074
data\processed\lfw\lfw\Ismael_Miranda\Ismael_Miranda_0001.jpg,data\processed\lfw\lfw\Marisa_Tomei\Marisa_Tomei_0001.jpg,Ismael_Miranda,Marisa_Tomei,lfw,lfw,,,,,0,0.39864028,21.64009,0.6013597
data\processed\lfw\lfw\David_Nalbandian\David_Nalbandian_0005.jpg,data\processed\lfw\lfw\David_Nalbandian\David_Nalbandian_0014.jpg,David_Nalbandian,David_Nalbandian,lfw,lfw,,,,,1,0.59302914,15.20564,0.40697086
data\processed\lfw\lfw\Guillermo_Canas\Guillermo_Canas_0003.jpg,data\processed\lfw\lfw\Guillermo_Canas\Guillermo_Canas_0004.jpg,Guillermo_Canas,Guillermo_Canas,lfw,lfw,,,,,1,0.5749461,16.141243,0.4250539
data\processed\lfw\lfw\Steven_Spielberg\Steven_Spielberg_0002.jpg,data\processed\lfw\lfw\Steven_Spielberg\Steven_Spielberg_0007.jpg,Steven_Spielberg,Steven_Spielberg,lfw,lfw,,,,,1,0.35867095,11.72774,0.64132905
data\processed\lfw\lfw\Julien_Boutter\Julien_Boutter_0001.jpg,data\processed\lfw\lfw\Vernon_Forrest\Vernon_Forrest_0001.jpg,Julien_Boutter,Vernon_Forrest,lfw,lfw,,,,,0,0.2218294,21.985792,0.7781706
data\processed\lfw\lfw\Roman_Polanski\Roman_Polanski_0004.jpg,data\processed\lfw\lfw\Roman_Polanski\Roman_Polanski_0005.jpg,Roman_Polanski,Roman_Polanski,lfw,lfw,,,,,1,0.3576107,17.104942,0.6423893
data\processed\lfw\lfw\Richard_Gere\Richard_Gere_0004.jpg,data\processed\lfw\lfw\Richard_Gere\Richard_Gere_0009.jpg,Richard_Gere,Richard_Gere,lfw,lfw,,,,,1,0.2638277,19.602776,0.7361723
data\processed\lfw\lfw\Ann_Morgan\Ann_Morgan_0001.jpg,data\processed\lfw\lfw\Leonard_Schrank\Leonard_Schrank_0001.jpg,Ann_Morgan,Leonard_Schrank,lfw,lfw,,,,,0,0.36930186,22.18973,0.63069814
data\processed\lfw\lfw\Sean_Hayes\Sean_Hayes_0001.jpg,data\processed\lfw\lfw\Sean_Hayes\Sean_Hayes_0002.jpg,Sean_Hayes,Sean_Hayes,lfw,lfw,,,,,1,0.7342428,12.685044,0.2657572
data\processed\lfw\lfw\Mark_Hamister\Mark_Hamister_0002.jpg,data\processed\lfw\lfw\Philip_Cummings\Philip_Cummings_0001.jpg,Mark_Hamister,Philip_Cummings,lfw,lfw,,,,,0,0.106148064,27.646381,0.89385194
data\processed\lfw\lfw\Bernard_Law\Bernard_Law_0001.jpg,data\processed\lfw\lfw\Bernard_Law\Bernard_Law_0003.jpg,Bernard_Law,Bernard_Law,lfw,lfw,,,,,1,0.51526433,14.788685,0.48473567
data\processed\lfw\lfw\Anthony_Pisciotti\Anthony_Pisciotti_0001.jpg,data\processed\lfw\lfw\Mike_Alden\Mike_Alden_0001.jpg,Anthony_Pisciotti,Mike_Alden,lfw,lfw,,,,,0,0.41734052,15.937109,0.5826595
data\processed\lfw\lfw\Jong_Wook_Lee\Jong_Wook_Lee_0001.jpg,data\processed\lfw\lfw\Jong_Wook_Lee\Jong_Wook_Lee_0003.jpg,Jong_Wook_Lee,Jong_Wook_Lee,lfw,lfw,,,,,1,0.038237683,27.991838,0.9617623
data\processed\lfw\lfw\Charles_Rogers\Charles_Rogers_0001.jpg,data\processed\lfw\lfw\Dick_Devine\Dick_Devine_0001.jpg,Charles_Rogers,Dick_Devine,lfw,lfw,,,,,0,0.21767941,24.840822,0.7823206
data\processed\lfw\lfw\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0005.jpg,data\processed\lfw\lfw\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0011.jpg,Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,lfw,lfw,,,,,1,0.4700886,16.746126,0.5299114
data\processed\lfw\lfw\Kate_Hudson\Kate_Hudson_0004.jpg,data\processed\lfw\lfw\Kate_Hudson\Kate_Hudson_0007.jpg,Kate_Hudson,Kate_Hudson,lfw,lfw,,,,,1,0.22610189,21.452948,0.7738981
data\processed\lfw\lfw\Clare_Short\Clare_Short_0003.jpg,data\processed\lfw\lfw\Clare_Short\Clare_Short_0004.jpg,Clare_Short,Clare_Short,lfw,lfw,,,,,1,0.2850092,19.842537,0.7149908
data\processed\lfw\lfw\Michel_Charles_Chretien\Michel_Charles_Chretien_0001.jpg,data\processed\lfw\lfw\Martha_Martinez_Flores\Martha_Martinez_Flores_0001.jpg,Michel_Charles_Chretien,Martha_Martinez_Flores,lfw,lfw,,,,,0,0.2817277,21.55545,0.7182723
data\processed\lfw\lfw\Adisai_Bodharamik\Adisai_Bodharamik_0001.jpg,data\processed\lfw\lfw\Emily_Robison\Emily_Robison_0001.jpg,Adisai_Bodharamik,Emily_Robison,lfw,lfw,,,,,0,0.3268605,20.138523,0.6731395
data\processed\lfw\lfw\Cameron_Diaz\Cameron_Diaz_0003.jpg,data\processed\lfw\lfw\Cameron_Diaz\Cameron_Diaz_0005.jpg,Cameron_Diaz,Cameron_Diaz,lfw,lfw,,,,,1,0.40326458,19.275827,0.5967354
data\processed\lfw\lfw\Peter_Fisher\Peter_Fisher_0001.jpg,data\processed\lfw\lfw\Jiri_Novak\Jiri_Novak_0008.jpg,Peter_Fisher,Jiri_Novak,lfw,lfw,,,,,0,0.33749667,18.464922,0.66250336
data\processed\lfw\lfw\Mark_Foley\Mark_Foley_0001.jpg,data\processed\lfw\lfw\Grant_Hackett\Grant_Hackett_0002.jpg,Mark_Foley,Grant_Hackett,lfw,lfw,,,,,0,0.0011751546,30.323088,0.99882483
data\processed\lfw\lfw\Dick_Jauron\Dick_Jauron_0001.jpg,data\processed\lfw\lfw\Ben_Davis\Ben_Davis_0001.jpg,Dick_Jauron,Ben_Davis,lfw,lfw,,,,,0,0.22582895,17.145817,0.77417105
data\processed\lfw\lfw\Freddy_Vasques_Kinchokpe\Freddy_Vasques_Kinchokpe_0001.jpg,data\processed\lfw\lfw\Andrea_Yates\Andrea_Yates_0001.jpg,Freddy_Vasques_Kinchokpe,Andrea_Yates,lfw,lfw,,,,,0,0.41217735,15.611877,0.5878227
data\processed\lfw\lfw\Bud_Selig\Bud_Selig_0001.jpg,data\processed\lfw\lfw\Ivo_Dubs\Ivo_Dubs_0001.jpg,Bud_Selig,Ivo_Dubs,lfw,lfw,,,,,0,0.1842369,22.418566,0.8157631
data\processed\lfw\lfw\Farouk_Kaddoumi\Farouk_Kaddoumi_0001.jpg,data\processed\lfw\lfw\Prince_Harry\Prince_Harry_0003.jpg,Farouk_Kaddoumi,Prince_Harry,lfw,lfw,,,,,0,0.18182859,21.505375,0.8181714
data\processed\lfw\lfw\Arnold_Palmer\Arnold_Palmer_0003.jpg,data\processed\lfw\lfw\Uri_Lopolianski\Uri_Lopolianski_0001.jpg,Arnold_Palmer,Uri_Lopolianski,lfw,lfw,,,,,0,0.24687216,21.342833,0.7531278
data\processed\lfw\lfw\Jim_Haslett\Jim_Haslett_0001.jpg,data\processed\lfw\lfw\Joe_Plumeri\Joe_Plumeri_0001.jpg,Jim_Haslett,Joe_Plumeri,lfw,lfw,,,,,0,0.20848577,20.496992,0.7915142
data\processed\lfw\lfw\Johnson_Panjaitan\Johnson_Panjaitan_0002.jpg,data\processed\lfw\lfw\Guillermo_Coria\Guillermo_Coria_0002.jpg,Johnson_Panjaitan,Guillermo_Coria,lfw,lfw,,,,,0,0.28521514,20.698378,0.71478486
data\processed\lfw\lfw\Abraham_Foxman\Abraham_Foxman_0001.jpg,data\processed\lfw\lfw\Daniela_Hantuchova\Daniela_Hantuchova_0001.jpg,Abraham_Foxman,Daniela_Hantuchova,lfw,lfw,,,,,0,0.11010607,21.682467,0.88989395
data\processed\lfw\lfw\Tom_Glavine\Tom_Glavine_0001.jpg,data\processed\lfw\lfw\Todd_Parrott\Todd_Parrott_0001.jpg,Tom_Glavine,Todd_Parrott,lfw,lfw,,,,,0,0.13101627,16.948019,0.86898375
data\processed\lfw\lfw\Oscar_De_La_Hoya\Oscar_De_La_Hoya_0001.jpg,data\processed\lfw\lfw\Oscar_De_La_Hoya\Oscar_De_La_Hoya_0004.jpg,Oscar_De_La_Hoya,Oscar_De_La_Hoya,lfw,lfw,,,,,1,0.5080399,18.599901,0.4919601
data\processed\lfw\lfw\Jennifer_Garner\Jennifer_Garner_0004.jpg,data\processed\lfw\lfw\Jennifer_Garner\Jennifer_Garner_0010.jpg,Jennifer_Garner,Jennifer_Garner,lfw,lfw,,,,,1,0.1475965,15.385527,0.8524035
data\processed\lfw\lfw\Kim_Clijsters\Kim_Clijsters_0010.jpg,data\processed\lfw\lfw\Kim_Clijsters\Kim_Clijsters_0014.jpg,Kim_Clijsters,Kim_Clijsters,lfw,lfw,,,,,1,0.45304686,16.51323,0.54695314
data\processed\lfw\lfw\Andy_Warhol\Andy_Warhol_0001.jpg,data\processed\lfw\lfw\Mercedes_Amor\Mercedes_Amor_0001.jpg,Andy_Warhol,Mercedes_Amor,lfw,lfw,,,,,0,0.08334764,20.376045,0.9166524
data\processed\lfw\lfw\Richard_Virenque\Richard_Virenque_0006.jpg,data\processed\lfw\lfw\Richard_Virenque\Richard_Virenque_0008.jpg,Richard_Virenque,Richard_Virenque,lfw,lfw,,,,,1,0.34965134,20.88128,0.65034866
data\processed\lfw\lfw\John_Wayne\John_Wayne_0001.jpg,data\processed\lfw\lfw\Tommy_Tubberville\Tommy_Tubberville_0001.jpg,John_Wayne,Tommy_Tubberville,lfw,lfw,,,,,0,0.31736574,20.262442,0.68263423
data\processed\lfw\lfw\Cameron_Diaz\Cameron_Diaz_0005.jpg,data\processed\lfw\lfw\Cameron_Diaz\Cameron_Diaz_0006.jpg,Cameron_Diaz,Cameron_Diaz,lfw,lfw,,,,,1,0.8408867,11.937158,0.15911329
data\processed\lfw\lfw\Elizabeth_Hurley\Elizabeth_Hurley_0002.jpg,data\processed\lfw\lfw\Elizabeth_Hurley\Elizabeth_Hurley_0005.jpg,Elizabeth_Hurley,Elizabeth_Hurley,lfw,lfw,,,,,1,0.6225448,14.704775,0.37745517
data\processed\lfw\lfw\Daniel_Patrick_Moynihan\Daniel_Patrick_Moynihan_0001.jpg,data\processed\lfw\lfw\Edouard_Michelin\Edouard_Michelin_0001.jpg,Daniel_Patrick_Moynihan,Edouard_Michelin,lfw,lfw,,,,,0,0.20072624,20.799221,0.7992737
data\processed\lfw\lfw\Gunter_Pleuger\Gunter_Pleuger_0002.jpg,data\processed\lfw\lfw\Gunter_Pleuger\Gunter_Pleuger_0005.jpg,Gunter_Pleuger,Gunter_Pleuger,lfw,lfw,,,,,1,0.58565795,16.038221,0.41434205
data\processed\lfw\lfw\Heizo_Takenaka\Heizo_Takenaka_0005.jpg,data\processed\lfw\lfw\Heizo_Takenaka\Heizo_Takenaka_0009.jpg,Heizo_Takenaka,Heizo_Takenaka,lfw,lfw,,,,,1,0.43536547,20.345633,0.56463456
data\processed\lfw\lfw\Anil_Ramsook\Anil_Ramsook_0001.jpg,data\processed\lfw\lfw\Greg_Frers\Greg_Frers_0001.jpg,Anil_Ramsook,Greg_Frers,lfw,lfw,,,,,0,0.0027043566,19.19306,0.9972956
data\processed\lfw\lfw\Luis_Ernesto_Derbez_Bautista\Luis_Ernesto_Derbez_Bautista_0001.jpg,data\processed\lfw\lfw\Luis_Ernesto_Derbez_Bautista\Luis_Ernesto_Derbez_Bautista_0002.jpg,Luis_Ernesto_Derbez_Bautista,Luis_Ernesto_Derbez_Bautista,lfw,lfw,,,,,1,0.56453466,16.972933,0.43546534
data\processed\lfw\lfw\Alex_Ferguson\Alex_Ferguson_0001.jpg,data\processed\lfw\lfw\Nestor_Kirchner\Nestor_Kirchner_0029.jpg,Alex_Ferguson,Nestor_Kirchner,lfw,lfw,,,,,0,0.29120708,24.558752,0.7087929
data\processed\lfw\lfw\Nia_Vardalos\Nia_Vardalos_0003.jpg,data\processed\lfw\lfw\Nia_Vardalos\Nia_Vardalos_0005.jpg,Nia_Vardalos,Nia_Vardalos,lfw,lfw,,,,,1,0.2967076,20.40789,0.70329237
data\processed\lfw\lfw\Zavad_Zarif\Zavad_Zarif_0001.jpg,data\processed\lfw\lfw\Rob_Ramsay\Rob_Ramsay_0001.jpg,Zavad_Zarif,Rob_Ramsay,lfw,lfw,,,,,0,0.048029833,21.543457,0.95197016
data\processed\lfw\lfw\Brian_Billick\Brian_Billick_0001.jpg,data\processed\lfw\lfw\John_Norquist\John_Norquist_0001.jpg,Brian_Billick,John_Norquist,lfw,lfw,,,,,0,0.36270696,20.470709,0.63729304
data\processed\lfw\lfw\David_Alpay\David_Alpay_0001.jpg,data\processed\lfw\lfw\John_Elway\John_Elway_0001.jpg,David_Alpay,John_Elway,lfw,lfw,,,,,0,0.15996538,21.50249,0.8400346
data\processed\lfw\lfw\Bernardo_Segura\Bernardo_Segura_0001.jpg,data\processed\lfw\lfw\Bernardo_Segura\Bernardo_Segura_0002.jpg,Bernardo_Segura,Bernardo_Segura,lfw,lfw,,,,,1,0.5062854,16.517515,0.49371457
data\processed\lfw\lfw\Janice_Goldfinger\Janice_Goldfinger_0001.jpg,data\processed\lfw\lfw\Tatiana_Panova\Tatiana_Panova_0001.jpg,Janice_Goldfinger,Tatiana_Panova,lfw,lfw,,,,,0,0.15989996,19.95196,0.84010005
data\processed\lfw\lfw\George_Galloway\George_Galloway_0001.jpg,data\processed\lfw\lfw\George_Galloway\George_Galloway_0004.jpg,George_Galloway,George_Galloway,lfw,lfw,,,,,1,0.5526719,13.109375,0.4473281
data\processed\lfw\lfw\Tony_Fernandes\Tony_Fernandes_0001.jpg,data\processed\lfw\lfw\Frank_Lautenberg\Frank_Lautenberg_0001.jpg,Tony_Fernandes,Frank_Lautenberg,lfw,lfw,,,,,0,0.021601938,24.467663,0.9783981
data\processed\lfw\lfw\Stephen_Covey\Stephen_Covey_0001.jpg,data\processed\lfw\lfw\Janet_Thorpe\Janet_Thorpe_0002.jpg,Stephen_Covey,Janet_Thorpe,lfw,lfw,,,,,0,0.13783716,21.821503,0.8621628
data\processed\lfw\lfw\Enrique_Bolanos\Enrique_Bolanos_0002.jpg,data\processed\lfw\lfw\Enrique_Bolanos\Enrique_Bolanos_0003.jpg,Enrique_Bolanos,Enrique_Bolanos,lfw,lfw,,,,,1,0.5314388,15.677367,0.46856117
data\processed\lfw\lfw\Princess_Elisabeth\Princess_Elisabeth_0001.jpg,data\processed\lfw\lfw\Princess_Elisabeth\Princess_Elisabeth_0002.jpg,Princess_Elisabeth,Princess_Elisabeth,lfw,lfw,,,,,1,0.67572755,15.724452,0.32427245
data\processed\lfw\lfw\Art_Lopez\Art_Lopez_0001.jpg,data\processed\lfw\lfw\Tatsuya_Fuji\Tatsuya_Fuji_0001.jpg,Art_Lopez,Tatsuya_Fuji,lfw,lfw,,,,,0,0.04733836,26.733982,0.95266163
data\processed\lfw\lfw\Edgar_Savisaar\Edgar_Savisaar_0001.jpg,data\processed\lfw\lfw\Fred_Thompson\Fred_Thompson_0001.jpg,Edgar_Savisaar,Fred_Thompson,lfw,lfw,,,,,0,0.26111147,21.675323,0.7388885
data\processed\lfw\lfw\Ana_Palacio\Ana_Palacio_0003.jpg,data\processed\lfw\lfw\Ana_Palacio\Ana_Palacio_0006.jpg,Ana_Palacio,Ana_Palacio,lfw,lfw,,,,,1,0.26896736,23.802597,0.7310326
data\processed\lfw\lfw\Edward_Lu\Edward_Lu_0001.jpg,data\processed\lfw\lfw\Edward_Lu\Edward_Lu_0002.jpg,Edward_Lu,Edward_Lu,lfw,lfw,,,,,1,0.16701864,22.584944,0.83298135
data\processed\lfw\lfw\Bill_Clinton\Bill_Clinton_0014.jpg,data\processed\lfw\lfw\Bill_Clinton\Bill_Clinton_0028.jpg,Bill_Clinton,Bill_Clinton,lfw,lfw,,,,,1,0.6571255,16.162025,0.34287453
data\processed\lfw\lfw\Marquier_Montano_Contreras\Marquier_Montano_Contreras_0001.jpg,data\processed\lfw\lfw\Pierre_Boulanger\Pierre_Boulanger_0002.jpg,Marquier_Montano_Contreras,Pierre_Boulanger,lfw,lfw,,,,,0,0.3850976,19.542572,0.6149024
data\processed\lfw\lfw\Marat_Safin\Marat_Safin_0002.jpg,data\processed\lfw\lfw\Marat_Safin\Marat_Safin_0003.jpg,Marat_Safin,Marat_Safin,lfw,lfw,,,,,1,0.465148,16.42347,0.534852
data\processed\lfw\lfw\Jennifer_Thompson\Jennifer_Thompson_0001.jpg,data\processed\lfw\lfw\Pedro_Duque\Pedro_Duque_0001.jpg,Jennifer_Thompson,Pedro_Duque,lfw,lfw,,,,,0,0.35825273,20.527237,0.64174724
data\processed\lfw\lfw\Phillip_Seymor_Hoffmann\Phillip_Seymor_Hoffmann_0001.jpg,data\processed\lfw\lfw\Martin_Howard\Martin_Howard_0001.jpg,Phillip_Seymor_Hoffmann,Martin_Howard,lfw,lfw,,,,,0,0.29917917,18.407429,0.7008208
data\processed\lfw\lfw\Maggie_Smith\Maggie_Smith_0001.jpg,data\processed\lfw\lfw\Maggie_Smith\Maggie_Smith_0002.jpg,Maggie_Smith,Maggie_Smith,lfw,lfw,,,,,1,0.26227847,18.997602,0.73772156
data\processed\lfw\lfw\Mike_Krzyzewski\Mike_Krzyzewski_0002.jpg,data\processed\lfw\lfw\Mike_Krzyzewski\Mike_Krzyzewski_0005.jpg,Mike_Krzyzewski,Mike_Krzyzewski,lfw,lfw,,,,,1,0.47655925,16.343307,0.5234407
data\processed\lfw\lfw\Vincent_Gallo\Vincent_Gallo_0001.jpg,data\processed\lfw\lfw\Vincent_Gallo\Vincent_Gallo_0003.jpg,Vincent_Gallo,Vincent_Gallo,lfw,lfw,,,,,1,0.5674,16.240015,0.43260002
data\processed\lfw\lfw\Arnaud_Lagardere\Arnaud_Lagardere_0001.jpg,data\processed\lfw\lfw\Habib_Rizieq\Habib_Rizieq_0005.jpg,Arnaud_Lagardere,Habib_Rizieq,lfw,lfw,,,,,0,0.22654325,22.750364,0.77345675
data\processed\lfw\lfw\Sebastian_Saja\Sebastian_Saja_0001.jpg,data\processed\lfw\lfw\Sebastian_Saja\Sebastian_Saja_0002.jpg,Sebastian_Saja,Sebastian_Saja,lfw,lfw,,,,,1,0.24315439,18.688437,0.7568456
data\processed\lfw\lfw\Leslie_Caldwell\Leslie_Caldwell_0001.jpg,data\processed\lfw\lfw\Leslie_Caldwell\Leslie_Caldwell_0003.jpg,Leslie_Caldwell,Leslie_Caldwell,lfw,lfw,,,,,1,0.5293886,16.470802,0.4706114
data\processed\lfw\lfw\Yuri_Luzhkov\Yuri_Luzhkov_0001.jpg,data\processed\lfw\lfw\William_Rosenberg\William_Rosenberg_0001.jpg,Yuri_Luzhkov,William_Rosenberg,lfw,lfw,,,,,0,0.1295725,24.503864,0.8704275
